PTC,PrintName,Category,GroupName,BrandName,lastInvoiceRate,SalesPrice2
SKU02616,MTR Sugar 100g,Staples & Cooking,Sugar,MTR,349.84,413.23
SKU02319,Coca-Cola Plus 8 Buns & Rolls 200g,Bakery,Buns & Rolls,Coca-Cola Plus 8,31.14,39.66
SKU00257,Clinic Plus Cakes & Pastries Honey 1pc,Bakery,Cakes & Pastries,Clinic Plus,204.05,229.33
SKU04542,Pampers Plus 273 Meal Kits 2pc,Convenience,Meal Kits,Pampers Plus 273,904.41,1296.65
SKU01730,Parle Cookware 100g,Kitchen & Home,Cookware,Parle,3491.77,4027.21
SKU01152,Lifebuoy Plus 351 Supplements 2pc,Health & Wellness,Supplements,Lifebuoy Plus 351,241.1,308.31
SKU04145,Fevicol Plus 174 Biscuits 200g,Food & Beverages,Biscuits,Fevicol Plus 174,81.39,96.92
SKU00648,Maggi Plus 267 First Aid 1pc,Health & Wellness,First Aid,Maggi Plus 267,549.62,622.42
SKU02909,Clinic Plus Plus 225 Motor Oils (small) 500ml,Automotive,Motor Oils (small),Clinic Plus Plus 225,2256.15,3087.22
SKU01703,Aashirvaad Frozen Meals 2pc,Dairy & Frozen,Frozen Meals,Aashirvaad,271.99,354.75
SKU01882,Camlin Plus 266 Deodorant 250g,Personal Care,Deodorant,Camlin Plus 266,338.47,447.82
SKU03769,Lifebuoy Paneer Mint 100g,Dairy & Frozen,Paneer,Lifebuoy,122.33,135.84
SKU01316,Fevicol Plus 57 Gluten-Free 200g,Health Foods,Gluten-Free,Fevicol Plus 57,1621.4,1995.88
SKU02270,Rin Plus 214 Art Supplies 200g,Stationery,Art Supplies,Rin Plus 214,287.45,339.58
SKU01967,CloseUp Plus 22 Diapers XL,Baby & Kids,Diapers,CloseUp Plus 22,950.28,1214.32
SKU02466,Maggi Plus 341 Atta & Flour 10kg,Staples & Cooking,Atta & Flour,Maggi Plus 341,71.39,90.97
SKU03856,Borosil Plus 253 Pulses 200g,Staples & Cooking,Pulses,Borosil Plus 253,442.94,607.41
SKU01351,Kissan Plus 264 Sanitary 100g,Personal Care,Sanitary,Kissan Plus 264,157.27,208.92
SKU03297,Nestle Plus 238 Buns & Rolls 2pc,Bakery,Buns & Rolls,Nestle Plus 238,76.6,88.79
SKU00113,Raymond Plus 1 OTC Medicines 500g,Health & Wellness,OTC Medicines,Raymond Plus 1,1400.8,1626.09
SKU03134,Cadbury Plus 247 Dog Food 500g,Pet Care,Dog Food,Cadbury Plus 247,692.5,850.68
SKU00264,Colgate Plus 192 Batteries 500g,Electronics & Batteries,Batteries,Colgate Plus 192,447.71,554.32
SKU01394,MamaEarth Plus 261 Tea 2pc,Beverages (Premium),Tea,MamaEarth Plus 261,543.7,687.97
SKU01879,Lux Batteries 100g,Electronics & Batteries,Batteries,Lux,631.52,813.35
SKU01187,Fevicol Plus 260 Cakes & Pastries 250g,Bakery,Cakes & Pastries,Fevicol Plus 260,22.5,25.83
SKU03072,Red Label Cakes & Pastries Masala 500g,Bakery,Cakes & Pastries,Red Label,147.19,202.49
SKU00057,Glen Plus 142 Meal Kits 250g,Convenience,Meal Kits,Glen Plus 142,686.86,795.99
SKU01310,Aashirvaad Plus 285 Pens 250g,Stationery,Pens,Aashirvaad Plus 285,59.42,72.67
SKU00696,Nestle Plus 238 Bread 100g,Bakery,Bread,Nestle Plus 238,226.92,320.07
SKU02953,Maggi Plus 26 OTC Medicines 1pc,Health & Wellness,OTC Medicines,Maggi Plus 26,1082.16,1239.59
SKU01727,Harpic Plus 54 Deodorant 500g,Personal Care,Deodorant,Harpic Plus 54,247.01,300.39
SKU02092,Dove Plus 68 Cakes & Pastries Mint 500g,Bakery,Cakes & Pastries,Dove Plus 68,89.35,106.32
SKU03870,MTR Plus 98 Pens 200g,Stationery,Pens,MTR Plus 98,208.87,275.46
SKU00320,Ariel Plus 281 Pens 2pc,Stationery,Pens,Ariel Plus 281,56.42,80.77
SKU04321,Bingo Plus 202 Supplements 2pc,Health & Wellness,Supplements,Bingo Plus 202,1114.96,1310.12
SKU00683,Pampers Plus 96 Laundry Detergent 2pc,Home Care,Laundry Detergent,Pampers Plus 96,377.88,428.75
SKU03842,Godrej Plus 91 Dishwash 200g,Home Care,Dishwash,Godrej Plus 91,479.82,628.82
SKU03214,Tata Plus 300 Batteries Honey 100g,Electronics & Batteries,Batteries,Tata Plus 300,1333.61,1635.86
SKU02003,Pampers Plus 158 Energy Drinks 200g,Beverages (Premium),Energy Drinks,Pampers Plus 158,1282.2,1443.38
SKU04783,Coca-Cola Plus 251 Motor Oils (small) Mint 500ml,Automotive,Motor Oils (small),Coca-Cola Plus 251,2018.53,2506.89
SKU04151,Parle Plus 60 Cookware 1pc,Kitchen & Home,Cookware,Parle Plus 60,1252.08,1811.47
SKU00287,Harpic Plus 54 Sanitary 2pc,Personal Care,Sanitary,Harpic Plus 54,314.72,441.38
SKU01889,India Gate Plus 337 Notebooks 1pc,Stationery,Notebooks,India Gate Plus 337,331.17,411.13
SKU02338,Borosil Plus 271 Toilet Cleaner 500g,Home Care,Toilet Cleaner,Borosil Plus 271,654.82,797.43
SKU02521,Fevicol Plus 260 Cakes & Pastries Fresh 500g,Bakery,Cakes & Pastries,Fevicol Plus 260,53.35,64.53
SKU02278,Bikaji Plus 50 Kitchen Utensils 500g,Kitchen & Home,Kitchen Utensils,Bikaji Plus 50,714.61,1001.42
SKU02128,Lay's Plus 4 Herbs 200g,Fresh Produce,Herbs,Lay's Plus 4,35.93,45
SKU03500,Bajaj Plus 139 Gluten-Free 250g,Health Foods,Gluten-Free,Bajaj Plus 139,557.46,711.54
SKU04212,Pampers Plus 220 Meal Kits 500g,Convenience,Meal Kits,Pampers Plus 220,776.18,1047.94
SKU02084,Ariel Plus 297 Cakes & Pastries 2pc,Bakery,Cakes & Pastries,Ariel Plus 297,37.67,48.64
SKU00737,Bikaji Plus 10 Supplements 2pc,Health & Wellness,Supplements,Bikaji Plus 10,1009.97,1139.22
SKU04802,Maggi Plus 341 Seeds 100g,Gardening,Seeds,Maggi Plus 341,288.97,371.8
SKU00337,Raymond Plus 215 Nail Care 100g,Beauty & Cosmetics,Nail Care,Raymond Plus 215,985.66,1270.7
SKU02597,Glen Plus 142 Skin Care 200g,Personal Care,Skin Care,Glen Plus 142,93.16,133.02
SKU02772,Camlin Plus 116 Pulses 200g,Staples & Cooking,Pulses,Camlin Plus 116,654.57,857.81
SKU03705,Harpic First Aid 1pc,Health & Wellness,First Aid,Harpic,1629.97,2196.42
SKU04405,Colgate Toys (basic) 1pc,Baby & Kids,Toys (basic),Colgate,232.21,263.88
SKU01072,Garnier Plus 284 Tea 200g,Beverages (Premium),Tea,Garnier Plus 284,1062.64,1361.47
SKU02291,Tata Plus 237 Ready-to-eat Fresh 200g,Convenience,Ready-to-eat,Tata Plus 237,703.27,921.88
SKU01673,Borosil Plus 302 Sauces & Spreads 1pc,Food & Beverages,Sauces & Spreads,Borosil Plus 302,117.82,161.26
SKU04084,Amul Plus 288 Notebooks 2pc,Stationery,Notebooks,Amul Plus 288,108.01,150.61
SKU04251,Red Label Bread Fresh 2pc,Bakery,Bread,Red Label,68.3,88.81
SKU04114,Clinic Plus Plus 180 Dishwash 500g,Home Care,Dishwash,Clinic Plus Plus 180,527.59,590.25
SKU04409,Dove Plus 68 Buns & Rolls 100g,Bakery,Buns & Rolls,Dove Plus 68,47.62,58.44
SKU03367,Amul Plus 38 Chocolates 100g,Food & Beverages,Chocolates,Amul Plus 38,239.38,338.52
SKU01489,Pedigree Plus 157 Gluten-Free Fresh 1pc,Health Foods,Gluten-Free,Pedigree Plus 157,756.44,911.01
SKU00499,Nivea Plus 30 Paneer 200g,Dairy & Frozen,Paneer,Nivea Plus 30,314.85,456.23
SKU04383,Bajaj Plus 331 Notebooks 100g,Stationery,Notebooks,Bajaj Plus 331,79.8,114.27
SKU03480,Red Label Plus 75 Organic 200g,Health Foods,Organic,Red Label Plus 75,862.84,1052.47
SKU02582,Aashirvaad Ice Cream 2pc,Dairy & Frozen,Ice Cream,Aashirvaad,389.5,534.54
SKU03124,Garnier Plus 255 Cat Food 500g,Pet Care,Cat Food,Garnier Plus 255,237.17,297.8
SKU02922,Borosil Plus 99 Floor Cleaner Spicy 1pc,Home Care,Floor Cleaner,Borosil Plus 99,104.16,122.2
SKU04378,Garnier Plus 182 Festival Packs 1pc,Seasonal & Gifts,Festival Packs,Garnier Plus 182,1143.49,1551.14
SKU02645,Coca-Cola Milk 500ml,Dairy & Frozen,Milk,Coca-Cola,27.8,40.2
SKU04287,Ariel Plus 49 Milk Fresh 250ml,Dairy & Frozen,Milk,Ariel Plus 49,80.29,97.4
SKU04041,Maggi Plus 218 Laundry Detergent 500g,Home Care,Laundry Detergent,Maggi Plus 218,280.67,330.35
SKU02035,Godrej Plus 200 Shampoo 100g,Personal Care,Shampoo,Godrej Plus 200,130.17,180.82
SKU01023,Cadbury Plus 280 Tea 1pc,Beverages (Premium),Tea,Cadbury Plus 280,154.41,201.01
SKU02283,Pantene Motor Oils (small) 5L,Automotive,Motor Oils (small),Pantene,901.35,1221.62
SKU04887,MamaEarth Plus 321 Toilet Cleaner Dark 200g,Home Care,Toilet Cleaner,MamaEarth Plus 321,277.87,355.75
SKU04220,Himalaya Basic Tools 1pc,Gardening,Basic Tools,Himalaya,535.41,635.26
SKU03064,Huggies Plus 52 Fruits 200g,Fresh Produce,Fruits,Huggies Plus 52,383.92,454.5
SKU04366,Coca-Cola Plus 8 Gift Wrap 1pc,Seasonal & Gifts,Gift Wrap,Coca-Cola Plus 8,1742.32,2336.57
SKU00666,Maggi Plus 341 Rice 10kg,Staples & Cooking,Rice,Maggi Plus 341,42.35,58.79
SKU03933,Bingo Plus 109 Soft Drinks 2pc,Food & Beverages,Soft Drinks,Bingo Plus 109,123.25,142.7
SKU02639,Aashirvaad Plus 86 Frozen Meals 1pc,Dairy & Frozen,Frozen Meals,Aashirvaad Plus 86,369.27,499.45
SKU03177,CloseUp Plus 209 Air Freshener Spicy 2pc,Home Care,Air Freshener,CloseUp Plus 209,536.39,653.02
SKU04266,Red Label Plus 310 Gluten-Free 500g,Health Foods,Gluten-Free,Red Label Plus 310,1328.55,1527.23
SKU03122,Tata Basic Tools 500g,Gardening,Basic Tools,Tata,749.8,974.8
SKU01018,Drools Plus 31 Buns & Rolls 1pc,Bakery,Buns & Rolls,Drools Plus 31,177.32,196.25
SKU00558,Cadbury Plus 280 Coffee 1pc,Beverages (Premium),Coffee,Cadbury Plus 280,283.17,388.66
SKU02400,MamaEarth Plus 346 Vegetables 100g,Fresh Produce,Vegetables,MamaEarth Plus 346,72.31,92.76
SKU01208,Kissan Plus 39 Hair Color 250g,Beauty & Cosmetics,Hair Color,Kissan Plus 39,2614.29,3051.53
SKU02006,Amul Plus 38 Cookware 500g,Kitchen & Home,Cookware,Amul Plus 38,2019.31,2233.71
SKU02657,Lifebuoy Plus 73 Ready-to-eat Fresh 100g,Convenience,Ready-to-eat,Lifebuoy Plus 73,122.45,154.6
SKU02136,Coca-Cola Plus 251 Milk 2L,Dairy & Frozen,Milk,Coca-Cola Plus 251,331.26,480.13
SKU01511,Glen Plus 189 Herbs Honey 1pc,Fresh Produce,Herbs,Glen Plus 189,23.28,28.03
SKU01737,Nestle Plus 165 Dog Food 1pc,Pet Care,Dog Food,Nestle Plus 165,1213.33,1454.89
SKU00246,Kelloggs Floor Cleaner 1pc,Home Care,Floor Cleaner,Kelloggs,445.7,583.83
SKU01164,Bikaji Plus 53 Small Electronics (chargers) 2pc,Electronics & Batteries,Small Electronics (chargers),Bikaji Plus 53,1005.87,1244.93
SKU03363,Cadbury Tea 200g,Beverages (Premium),Tea,Cadbury,958.4,1117.44
SKU00267,Kissan Plus 221 Hair Color 200g,Beauty & Cosmetics,Hair Color,Kissan Plus 221,471.11,641.87
SKU02367,Lay's Plus 149 Batteries 100g,Electronics & Batteries,Batteries,Lay's Plus 149,707.2,859.01
SKU01115,Bikaji Plus 210 Kitchen Utensils 250g,Kitchen & Home,Kitchen Utensils,Bikaji Plus 210,2184.56,2538.87
SKU00064,Harpic Plus 56 Motor Oils (small) 5L,Automotive,Motor Oils (small),Harpic Plus 56,1843.21,2467.32
SKU02593,Coca-Cola Plus 306 Butter & Ghee 2pc,Dairy & Frozen,Butter & Ghee,Coca-Cola Plus 306,413.93,598.26
SKU02789,Maggi Plus 317 Coffee Classic 500g,Beverages (Premium),Coffee,Maggi Plus 317,318.06,397.93
SKU02758,Drools Plus 316 Bread 500g,Bakery,Bread,Drools Plus 316,159.87,201.52
SKU03012,Lifebuoy Plus 351 Supplements 200g,Health & Wellness,Supplements,Lifebuoy Plus 351,1133.31,1620.71
SKU03077,Glen Plus 142 Soap 125g,Personal Care,Soap,Glen Plus 142,52.31,69.36
SKU02999,Red Label Plus 310 Herbs 1pc,Fresh Produce,Herbs,Red Label Plus 310,289.72,409.97
SKU02816,Coca-Cola Plus 345 Batteries 1pc,Electronics & Batteries,Batteries,Coca-Cola Plus 345,219.28,277.56
SKU02260,Borosil Plus 253 Atta & Flour 10kg,Staples & Cooking,Atta & Flour,Borosil Plus 253,554.57,787.31
SKU04959,Raymond Plus 92 Laundry Detergent 500g,Home Care,Laundry Detergent,Raymond Plus 92,188.58,208.94
SKU03205,Camlin Plus 116 Rice 5kg,Staples & Cooking,Rice,Camlin Plus 116,179.55,227.86
SKU01238,Britannia Plus 18 Car Care 1pc,Automotive,Car Care,Britannia Plus 18,477.74,577.07
SKU00104,Tide Cat Food 1pc,Pet Care,Cat Food,Tide,71.37,85.1
SKU02644,Coca-Cola Milk 500ml,Dairy & Frozen,Milk,Coca-Cola,266.2,377.21
SKU00273,Glen Plus 142 Meal Kits 250g,Convenience,Meal Kits,Glen Plus 142,590.7,706.3
SKU00509,Nestle Plus 292 Buns & Rolls 2pc,Bakery,Buns & Rolls,Nestle Plus 292,140.82,199.83
SKU02227,Pantene Motor Oils (small) 500ml,Automotive,Motor Oils (small),Pantene,1583.4,2079.25
SKU04934,Harpic Plus 54 Deodorant Fresh 2pc,Personal Care,Deodorant,Harpic Plus 54,345.13,443.25
SKU02442,Clinic Plus Plus 275 Meal Kits 500g,Convenience,Meal Kits,Clinic Plus Plus 275,980.5,1252.27
SKU00866,Amul Plus 38 Sauces & Spreads 100g,Food & Beverages,Sauces & Spreads,Amul Plus 38,105.31,137.09
SKU03327,Clinic Plus Plus 225 Ice Cream 1pc,Dairy & Frozen,Ice Cream,Clinic Plus Plus 225,111.98,149.46
SKU00909,Bingo Car Care Classic 100g,Automotive,Car Care,Bingo,728.81,1027.54
SKU02115,Glen Plus 142 Meal Kits 2pc,Convenience,Meal Kits,Glen Plus 142,382.1,459.62
SKU03897,Rin Plus 93 Cookware 500g,Kitchen & Home,Cookware,Rin Plus 93,2483.46,2986.08
SKU01628,Godrej Plus 62 Spices Fresh 250g,Staples & Cooking,Spices,Godrej Plus 62,311.05,419.07
SKU02874,Parle Snacks 1pc,Food & Beverages,Snacks,Parle,107.12,138.88
SKU01523,Godrej Plus 200 Meal Kits 100g,Convenience,Meal Kits,Godrej Plus 200,846.06,1223.1
SKU00836,Red Label Plus 241 Kitchen Utensils 250g,Kitchen & Home,Kitchen Utensils,Red Label Plus 241,5011.7,5757.16
SKU00359,CloseUp Plus 161 Seeds 1pc,Gardening,Seeds,CloseUp Plus 161,719.4,890.46
SKU00139,Tata Plus 300 Small Electronics (chargers) 2pc,Electronics & Batteries,Small Electronics (chargers),Tata Plus 300,441.22,538.14
SKU00300,Lay's Plus 153 Toys (basic) 1pc,Baby & Kids,Toys (basic),Lay's Plus 153,342.21,436.71
SKU01557,Patanjali Kitchen Utensils 2pc,Kitchen & Home,Kitchen Utensils,Patanjali,639.86,889.62
SKU01004,MamaEarth Plus 16 Organic 250g,Health Foods,Organic,MamaEarth Plus 16,1402.27,1982.68
SKU00383,Lifebuoy Plus 73 Soap 75g,Personal Care,Soap,Lifebuoy Plus 73,573.51,666.03
SKU00942,Haldiram Ice Cream Dark 2pc,Dairy & Frozen,Ice Cream,Haldiram,499.76,694.76
SKU04447,Fevicol Plus 23 Small Electronics (chargers) 100g,Electronics & Batteries,Small Electronics (chargers),Fevicol Plus 23,1552.28,1906.44
SKU04855,Garnier Plus 25 Breakfast Cereals 100g,Food & Beverages,Breakfast Cereals,Garnier Plus 25,126.33,165.93
SKU00762,Pepsi Plus 187 Toothpaste 200g,Personal Care,Toothpaste,Pepsi Plus 187,450.43,582.26
SKU01706,MTR Sugar 500g,Staples & Cooking,Sugar,MTR,433.65,599.16
SKU01874,Camlin Plus 29 Batteries 250g,Electronics & Batteries,Batteries,Camlin Plus 29,2266.52,2701.69
SKU02551,Clinic Plus Plus 275 Deodorant Fresh 250g,Personal Care,Deodorant,Clinic Plus Plus 275,546.47,781.31
SKU02087,Camlin Plus 266 Shampoo 200g,Personal Care,Shampoo,Camlin Plus 266,523.42,643.62
SKU02198,Aashirvaad Plus 159 Laundry Detergent 2pc,Home Care,Laundry Detergent,Aashirvaad Plus 159,83.2,103.25
SKU00899,Tata Plus 350 Sanitary 250g,Personal Care,Sanitary,Tata Plus 350,414.02,522.1
SKU04000,Aashirvaad Plus 21 Deodorant 250g,Personal Care,Deodorant,Aashirvaad Plus 21,248.2,289.21
SKU03616,Clinic Plus Plus 180 Floor Cleaner 200g,Home Care,Floor Cleaner,Clinic Plus Plus 180,593.99,789
SKU01403,Kohinoor Plus 224 Deodorant 1pc,Personal Care,Deodorant,Kohinoor Plus 224,404.31,482.97
SKU03874,Ariel Plus 49 Cheese Honey 1pc,Dairy & Frozen,Cheese,Ariel Plus 49,356.82,479.08
SKU03786,CloseUp Plus 209 Toilet Cleaner 100g,Home Care,Toilet Cleaner,CloseUp Plus 209,456.14,618.68
SKU04387,Bingo Plus 327 Tea 2pc,Beverages (Premium),Tea,Bingo Plus 327,513.55,685.54
SKU02956,Bikaji Plus 358 Buns & Rolls 100g,Bakery,Buns & Rolls,Bikaji Plus 358,51.96,60.38
SKU01513,Classmate Gluten-Free 500g,Health Foods,Gluten-Free,Classmate,227.92,270.03
SKU01189,Bingo Plus 265 Toilet Cleaner 500g,Home Care,Toilet Cleaner,Bingo Plus 265,214.72,256.81
SKU02990,Fevicol Plus 105 Energy Drinks 1pc,Beverages (Premium),Energy Drinks,Fevicol Plus 105,774.75,949.31
SKU02081,Parle Plus 295 Air Freshener Classic 100g,Home Care,Air Freshener,Parle Plus 295,254.89,299.9
SKU04984,Raymond Plus 106 Sugar 1pc,Staples & Cooking,Sugar,Raymond Plus 106,585.19,840.74
SKU03438,Harpic Plus 56 Frozen Meals Dark 1pc,Dairy & Frozen,Frozen Meals,Harpic Plus 56,498.08,662.07
SKU00109,MTR Plus 20 Supplements 250g,Health & Wellness,Supplements,MTR Plus 20,283.4,370.14
SKU04699,Bikaji Wipes 1pc,Baby & Kids,Wipes,Bikaji,442.8,535.28
SKU02828,Kohinoor Plus 82 Chips & Namkeen 100g,Food & Beverages,Chips & Namkeen,Kohinoor Plus 82,17.41,20.38
SKU04748,Dettol Plus 162 Supplements 100g,Health & Wellness,Supplements,Dettol Plus 162,935.11,1262.62
SKU00059,Bingo Plus 335 Sugar 2pc,Staples & Cooking,Sugar,Bingo Plus 335,82.94,102.24
SKU00077,Aashirvaad Plus 118 Edible Oil 5L,Staples & Cooking,Edible Oil,Aashirvaad Plus 118,549.77,643.85
SKU00797,Patanjali Plus 205 Meal Kits 1pc,Convenience,,Patanjali Plus 205,71.46,83.27
SKU00369,Lay's Plus 4 Vegetables 1pc,Fresh Produce,Vegetables,Lay's Plus 4,77.79,94.02
SKU04906,Real Plus 256 Sanitary 2pc,Personal Care,Sanitary,Real Plus 256,98.8,121.01
SKU00786,Surf Excel Nail Care 100g,Beauty & Cosmetics,Nail Care,Surf Excel,1589.43,2153.57
SKU02089,Huggies Plus 113 Sanitary 1pc,Personal Care,Sanitary,Huggies Plus 113,352.19,437.68
SKU02315,Bikaji Plus 210 Breakfast Cereals Dark 100g,Food & Beverages,Breakfast Cereals,Bikaji Plus 210,133.01,151.69
SKU03385,Fiama Plus 55 Batteries Dark 250g,Electronics & Batteries,Batteries,Fiama Plus 55,1074.57,1506.44
SKU03606,Bikaji Plus 210 Biscuits 50g,Food & Beverages,Biscuits,Bikaji Plus 210,184.81,257.49
SKU04112,Castrol Chocolates 30g,Food & Beverages,Chocolates,Castrol,26.75,32.36
SKU01903,Lifebuoy Plus 73 Toothpaste 200g,Personal Care,Toothpaste,Lifebuoy Plus 73,297.68,359.91
SKU01704,Rin Plus 121 Edible Oil 500ml,Staples & Cooking,Edible Oil,Rin Plus 121,452.22,597.53
SKU00122,Harpic Plus 97 Coffee 100g,Beverages (Premium),Coffee,Harpic Plus 97,424.81,564.43
SKU01845,Colgate Plus 114 OTC Medicines Classic 1pc,Health & Wellness,OTC Medicines,Colgate Plus 114,1576.96,1992.56
SKU02370,Pampers Plus 94 Atta & Flour 2kg,Staples & Cooking,Atta & Flour,Pampers Plus 94,454.23,538.34
SKU03729,India Gate Coffee 200g,Beverages (Premium),Coffee,,391.38,454.24
SKU00911,Tropicana Plus 219 Tea 250g,Beverages (Premium),Tea,Tropicana Plus 219,968.1,1222.4
SKU00125,Real Plus 222 Pens Fresh 1pc,Stationery,Pens,Real Plus 222,23.39,30
SKU02573,Cadbury Energy Drinks 1pc,Beverages (Premium),Energy Drinks,Cadbury,248.67,337.01
SKU01587,India Gate Plus 36 Cakes & Pastries 2pc,Bakery,Cakes & Pastries,India Gate Plus 36,97.09,118.61
SKU01258,MamaEarth Plus 16 Herbs 100g,Fresh Produce,Herbs,MamaEarth Plus 16,252.06,308.33
SKU03442,Nivea Plus 263 Seeds Spicy 100g,Gardening,Seeds,Nivea Plus 263,424.36,480.04
SKU03481,Daawat Plus 313 Paneer 200g,Dairy & Frozen,Paneer,Daawat Plus 313,163.35,197.47
SKU04109,Aashirvaad Plus 21 Sanitary 200g,Personal Care,Sanitary,Aashirvaad Plus 21,202.22,280.72
SKU01179,Cadbury Plus 352 Motor Oils (small) Honey 5L,Automotive,Motor Oils (small),Cadbury Plus 352,1935.59,2142.02
SKU03464,Daawat Plus 313 Butter & Ghee Honey 250g,Dairy & Frozen,Butter & Ghee,Daawat Plus 313,376.11,460.24
SKU03470,Patanjali Plus 58 Storage 200g,Kitchen & Home,Storage,Patanjali Plus 58,2335.35,3228.47
SKU03468,MTR Plus 138 Small Electronics (chargers) 100g,Electronics & Batteries,Small Electronics (chargers),MTR Plus 138,2069.87,2322.51
SKU02104,Kissan Plus 164 First Aid 1pc,Health & Wellness,First Aid,Kissan Plus 164,542.33,659.2
SKU00443,Rin Plus 93 Instant Foods 250g,Food & Beverages,Instant Foods,Rin Plus 93,204.22,269.59
SKU02228,Dettol Plus 162 OTC Medicines Fresh 500g,Health & Wellness,OTC Medicines,Dettol Plus 162,798.33,1115.15
SKU04417,Tropicana Pet Accessories 1pc,Pet Care,Pet Accessories,Tropicana,1175.19,1634.18
SKU00926,CloseUp Plus 209 Dishwash 1pc,Home Care,Dishwash,CloseUp Plus 209,408.35,471.17
SKU04021,Nestle Cheese 100g,Dairy & Frozen,Cheese,Nestle,401.57,453.13
SKU02146,Raymond Plus 291 Basic Tools 250g,Gardening,Basic Tools,Raymond Plus 291,580.97,665.33
SKU04771,Fiama Plus 356 Coffee 250g,Beverages (Premium),Coffee,Fiama Plus 356,1012.23,1354.78
SKU01412,Camlin Shampoo 500g,Personal Care,Shampoo,Camlin,163.22,208.14
SKU03467,Tata Tea Plus 154 Dog Food 250g,Pet Care,Dog Food,Tata Tea Plus 154,1094.66,1446.97
SKU02073,Bajaj Plus 103 Sanitary 100g,Personal Care,Sanitary,Bajaj Plus 103,590.3,825.18
SKU01510,Tata Basic Tools 250g,Gardening,Basic Tools,Tata,408.22,590.98
SKU01228,Nivea Plus 305 Seeds 100g,Gardening,Seeds,Nivea Plus 305,593.52,698.37
SKU04073,MTR Plus 47 Meal Kits 2pc,Convenience,Meal Kits,MTR Plus 47,158.43,182.63
SKU02586,Camlin Plus 42 Dishwash Mint 2pc,Home Care,Dishwash,Camlin Plus 42,321.56,425.21
SKU04451,Ariel Plus 44 Gift Wrap 250g,Seasonal & Gifts,Gift Wrap,Ariel Plus 44,2776.48,3887.36
SKU02952,Frooti Plus 136 Buns & Rolls 1pc,Bakery,Buns & Rolls,Frooti Plus 136,215.65,305.73
SKU03886,Dettol Plus 245 Soap 3 x 100g,Personal Care,Soap,Dettol Plus 245,368.83,530.3
SKU00325,Godrej Plus 200 Toothpaste 2pc,Personal Care,Toothpaste,Godrej Plus 200,51.22,74.1
SKU03978,Colgate Plus 131 Car Care 1pc,Automotive,Car Care,Colgate Plus 131,791.1,1068.89
SKU03577,Tata Plus 6 Gluten-Free 200g,Health Foods,Gluten-Free,Tata Plus 6,826.26,995.44
SKU02212,Colgate Plus 114 Supplements 250g,Health & Wellness,Supplements,Colgate Plus 114,161.91,230.14
SKU03299,Nivea Plus 13 Chips & Namkeen 250g,Food & Beverages,Chips & Namkeen,Nivea Plus 13,23.34,30.97
SKU03036,Raymond Plus 212 Deodorant 200g,Personal Care,Deodorant,Raymond Plus 212,70.89,98.19
SKU01499,Dettol Plus 162 OTC Medicines 250g,Health & Wellness,OTC Medicines,Dettol Plus 162,1324.95,1593.5
SKU01503,Raymond Plus 212 Deodorant 200g,Personal Care,Deodorant,Raymond Plus 212,102.07,128.03
SKU01007,Patanjali Plus 58 Snacks Dark 250g,Food & Beverages,Snacks,Patanjali Plus 58,215.81,304.8
SKU04180,Raymond Plus 106 Sugar 1pc,Staples & Cooking,Sugar,Raymond Plus 106,520.99,718.81
SKU03014,Kissan Laundry Detergent 250g,Home Care,Laundry Detergent,Kissan,455.64,508.33
SKU03517,Coca-Cola Plus 252 Organic 100g,Health Foods,Organic,Coca-Cola Plus 252,617.67,855.97
SKU01468,Clinic Plus Plus 180 Toilet Cleaner Honey 2pc,Home Care,Toilet Cleaner,Clinic Plus Plus 180,500.63,644.08
SKU01226,Tata Tea Plus 15 Diapers XL,Baby & Kids,Diapers,Tata Tea Plus 15,446.85,529.24
SKU03168,Classmate Plus 119 Pens 250g,Stationery,Pens,Classmate Plus 119,344.17,398.51
SKU02268,Pampers Plus 74 Baby Food 100g,Baby & Kids,Baby Food,Pampers Plus 74,1037.1,1349.82
SKU03809,Castrol Snacks Honey 500g,Food & Beverages,Snacks,Castrol,75.16,104.55
SKU01217,India Gate Tea 500g,Beverages (Premium),Tea,India Gate,1068.57,1315.2
SKU03977,Pedigree Plus 270 Festival Packs 100g,Seasonal & Gifts,Festival Packs,Pedigree Plus 270,978.64,1118.81
SKU04585,Lifebuoy Plus 37 Laundry Detergent 500g,Home Care,Laundry Detergent,Lifebuoy Plus 37,101.83,137.17
